TransactionID,Merchant,Amount,Timestamp,Location,IsFraud
dec1b698-05bf-4b7e-952a-1b50887230fb,Krishna-Bedi,160.86,2023-12-19 18:44:42,Shahjahanpur,False
8a12cbc3-5321-4a6e-bd62-15b775263ecb,"Kadakia, Talwar and Char",871.81,2023-12-27 06:12:50,Ranchi,False
a1de8252-91d6-4f59-b2a5-ed017562bcac,Sastry-Aurora,970.48,2023-12-20 20:43:12,Deoghar,True
fea12152-0ed2-4cc4-968c-98f461b8f4e2,Walia Inc,283.48,2023-12-08 14:19:25,Dehri,True
8c6c9ca1-2007-4a08-a8c4-c8e0dec8e52c,Chakrabarti-Doshi,178.28,2023-12-07 00:15:14,Motihari,True
9e0b974d-ba00-4e4c-a52f-4f5bcf2849a3,Choudhary and Sons,629.15,2023-12-13 11:47:44,New Delhi,True
09728993-0859-473a-8300-a4d220f8ff0c,Malhotra Inc,148.38,2023-12-23 20:07:33,Sikar,True
f95cf90e-820f-4c1c-8c2c-bf466c24667c,"Iyer, Ratta and Bal",813.29,2023-12-15 22:43:20,Delhi,True
2cb9eb79-2fee-47b0-9347-b052dbf734c5,Sampath-Lata,555.75,2023-12-05 12:09:20,Burhanpur,True
b1a9365e-971f-4e6e-a4e7-5d50a8945314,Kala PLC,926.32,2023-12-06 08:31:33,Katihar,False
1c5489a5-e554-4ae7-b375-6db7bf6b0b59,Seshadri Group,101.38,2023-12-30 00:21:31,Rajkot,False
d3c2d9ef-4283-49ba-8240-2802f623e59d,Mand-Sura,651.56,2024-01-01 22:39:09,Parbhani,False
040c909d-8267-428a-bf78-d51bd3c4cc38,"Karnik, Barad and Srivastava",462.36,2023-12-25 02:00:57,Hindupur,True
c1e5a608-e3cd-43b0-9be8-ee5e0817c228,"Toor, Ramaswamy and Dubey",461.9,2023-12-25 05:22:16,Sirsa,False
05fd7cf1-01db-4d61-b62a-56eebd326a49,Kothari Group,236.76,2023-12-19 00:43:53,Pallavaram,False
e20cb4b4-513f-4c7d-a928-1466fd89bee7,Issac-Kata,135.02,2023-12-31 11:59:32,Varanasi,False
644e05e5-2905-4bf6-90c8-fdf3d50ea683,Dhar-Ahluwalia,20.05,2023-12-23 23:17:06,Mumbai,False
c676af06-5790-4591-823d-84a31c58b6c6,Maharaj-Iyengar,809.06,2023-12-15 21:40:17,Begusarai,False
e1610897-075c-43e1-8041-534834c17a9b,"Lanka, Ahuja and Dara",873.71,2023-12-15 20:46:15,Panvel,False
a6b0e9b4-f491-461e-a964-06af15455d96,Sanghvi PLC,997.45,2023-12-13 12:58:09,Davanagere,True
ffbae86e-12fb-45e6-b441-c7aca17875fc,Sethi LLC,568.75,2023-12-19 08:53:22,Bulandshahr,False
529b8c49-b5a9-4bec-868f-e611e5d6493c,Baral and Sons,851.79,2023-12-31 08:21:42,Mangalore,False
6bfa7ba7-bc96-4664-8c8f-329c322b4d40,"Mane, Balakrishnan and Sundaram",929.81,2023-12-09 12:06:24,Mahbubnagar,False
491279ff-be23-49e2-b6c2-9e2e5179346d,Guha Group,285.19,2023-12-11 00:29:49,Kharagpur,False
1adccabb-15c0-46ff-befa-6a99a2ffef9d,Ahluwalia Group,672.76,2023-12-14 03:07:44,Burhanpur,False
8bea6c96-f19c-425b-92ea-f9f6bb16ee09,Gokhale Inc,246.9,2023-12-04 20:45:48,Alappuzha,True
d22abb56-5318-470a-83f7-62525785f30f,Bumb-Garg,115.97,2023-12-06 18:43:00,Shivpuri,False
0f95aed9-71b9-443e-a7a7-fbd985a9e70e,Deshmukh Group,257.03,2023-12-09 13:15:42,Serampore,False
e48a6aa5-da6a-47fe-a47a-d6e40890673c,Batta Group,659.5,2023-12-04 20:23:51,Bijapur,False
4eb55935-263d-4657-91be-3945915a9f23,"Bala, Sama and Bansal",783.42,2023-12-10 07:02:45,Surat,False
a051221d-26f4-429d-ba66-e7574746f1e9,Date-Majumdar,389.75,2023-12-31 06:45:43,Jodhpur,True
f21adf40-8f97-48b2-9d01-36b5f030d92f,Walla LLC,244.83,2024-01-02 10:27:36,Karnal,True
9ea6a431-7bd7-4769-a903-5bca55ffce56,"Kulkarni, Shankar and Devan",470.06,2024-01-03 10:02:36,Ghaziabad,False
23dcb8b5-68da-4964-b2f0-52b2fecac8e4,"Garg, Hegde and Shah",491.13,2023-12-08 05:58:04,Muzaffarnagar,False
eb67a891-eb2a-490a-8ebe-2f67d0b1bf87,Dhar-Ratti,556.52,2023-12-12 21:53:18,Bhind,False
f2679ae3-a596-4713-918a-15b74dd72eb4,Baral PLC,110.88,2023-12-09 05:28:37,Guna,False
f9978c44-81d7-4d07-8777-e06d6b8387fe,Chanda-Dugal,315.84,2023-12-10 21:14:24,Kakinada,True
0a5d0e0b-0ad0-4b7c-aaad-03d45dbbebf7,Taneja Inc,747.22,2023-12-18 09:49:48,Kolhapur,True
5ae7159e-98e8-4de1-8b1c-2cfb8440a6d1,Bera and Sons,860.75,2023-12-09 20:44:13,Thoothukudi,True
8d139655-a0c7-46d5-ba92-0243bfb8a7ab,"Rajagopal, Saha and Bora",698.57,2023-12-10 23:38:38,Nagercoil,False
a434e73f-7bbc-472c-ba2f-b09f98ed7046,"Sawhney, Gokhale and Shere",454.13,2023-12-27 10:04:00,Khora ,False
72ff2110-1ff6-4631-9f24-d65504600c67,Deol and Sons,641.28,2023-12-17 16:00:16,Munger,False
c7887699-fa41-4269-bf08-538d0c7f96e2,Vasa Group,693.7,2023-12-17 17:54:28,Kakinada,False
0277a6a3-ec32-4c75-bbf8-2c9bb3a2d6d9,Kar Inc,750.01,2023-12-13 16:15:30,Udaipur,True
c24a08fc-5711-43b9-9250-da00b0f2c533,Rao Group,193.3,2024-01-02 07:50:57,Jammu,False
d7ed81ff-f6d1-420e-a671-275b32a76aa1,Bail Inc,873.99,2023-12-11 14:32:29,Pune,False
4729f12a-91d7-41ee-923d-03e7cb9d5bdc,Shere PLC,256.17,2023-12-31 17:42:35,Mahbubnagar,False
57254854-319c-489f-b18d-537fa4ab1d44,Sandhu and Sons,755.94,2023-12-23 01:52:05,Nagercoil,False
e79101e9-ce30-4195-83db-3d55c9ac97ba,Dave-Borah,970.7,2023-12-08 23:18:57,Kottayam,False
08856975-e531-4f9a-b3a6-21114637b658,Rajagopalan and Sons,844.42,2023-12-11 05:15:43,Amaravati,False
8d8710c3-cabf-48ef-9a6c-b2ba89cbdc77,Dhaliwal-Ravi,593.37,2023-12-21 21:52:25,Gorakhpur,False
93db96dd-92ed-40f9-8791-fe7cae32a3de,Sheth Group,66.59,2023-12-24 16:36:11,Ludhiana,False
894fa3e6-54a3-4b86-8c5a-32674cff70bc,Sinha Ltd,640.25,2023-12-31 12:54:04,Varanasi,True
97d537fc-3ec6-4877-9739-f297bc090aeb,Soni PLC,832.17,2024-01-02 14:33:53,Raurkela Industrial Township,True
f7f81483-27fd-41a2-9072-377dd163b4be,Mandal Inc,270.11,2023-12-24 03:23:00,Kharagpur,False
804c7c46-67ce-4941-87f3-ba0223865204,Tiwari-Wagle,529.39,2023-12-25 22:49:57,Vasai-Virar,False
7dfc6465-914d-4b68-94bb-6a8f6e768c5c,Gill-Sarma,863.06,2023-12-09 23:16:54,Kottayam,False
c26c10fb-391e-4507-a27d-2b9ec73f687c,Rama-Agarwal,68.05,2023-12-09 14:08:53,Bhiwandi,False
54cebb99-6e0e-4aaa-8e00-00c682796443,Dugar-Sarkar,30.18,2023-12-13 11:43:18,Davanagere,False
1750b91b-73ae-49ec-ae91-167ed0e48130,"Anne, Ratta and Yohannan",466.83,2024-01-01 12:08:01,Dindigul,True
afa592f3-c279-4247-86c6-b6a41a50fd20,"Sathe, Gade and Garg",702.47,2023-12-23 20:12:51,Bhusawal,False
c1bbbb28-9e48-40f2-a536-a9311f66409b,Kaul-Chahal,546.77,2023-12-07 20:03:04,Chandrapur,False
56390986-55ee-4f69-a523-315feceb2efa,"Grover, Korpal and Wable",207.37,2023-12-21 08:49:07,Maheshtala,False
f81382d5-678a-494b-89de-dee29f5f9073,"Dhingra, Hans and Kade",470.34,2023-12-24 05:42:52,Madurai,False
85cfe125-3714-4da6-8f16-85363dd36d7f,Agate PLC,847.64,2023-12-30 23:37:13,Agra,False
598a651a-ec43-49bf-b91e-32f513100556,"Shankar, Shroff and Ratti",430.89,2023-12-25 23:02:47,Anand,False
67a6d4da-da2e-4416-a7b3-5ee035403783,Walia-Cherian,854.19,2023-12-24 11:04:05,Pudukkottai,False
94c61ee1-0782-48a5-b704-1565637c4bd8,"Badal, Tak and Buch",227.13,2023-12-25 06:40:19,Bidhannagar,False
1abb6783-ebe4-416e-b20b-a571d685ca7f,"Lala, Bhardwaj and Agrawal",163.25,2023-12-10 22:47:34,Tumkur,False
e1f8dfb7-177b-44dc-b934-d89136ba6291,Ghosh PLC,165.86,2023-12-07 14:22:27,Guntakal,False
66427d60-0ae5-4439-9b8a-589e3f45c3c6,"Atwal, Bhattacharyya and Kurian",202.18,2023-12-12 06:26:55,Fatehpur,False
29842f8d-8bab-4921-8ad4-5810ce4de29e,"Khare, Rastogi and Shankar",700.44,2023-12-24 16:54:03,Kota,False
1df99df6-809e-476c-b49b-9a63d60844d2,"Atwal, Bains and Dubey",672.29,2023-12-26 19:16:06,Pudukkottai,False
a7cfb5f5-4462-43a5-94a9-4b88c5d69654,Zacharia and Sons,645.07,2023-12-04 19:37:38,Pallavaram,False
fa0d4b81-63f9-4dbe-98f9-1348f406309f,Badami-Dhingra,976.84,2023-12-21 13:44:31,Tirunelveli,False
fc76afaa-b43e-407d-853b-7db7a57c9ee5,Basu-Acharya,861.04,2023-12-06 18:34:23,Mathura,False
6b75a07e-40fa-4b53-b0b3-f01b2e5bc4bd,"Issac, Thakur and Roy",183.88,2023-12-15 12:33:00,Thrissur,True
0735108b-3841-488b-9350-cc899538fc79,Kohli Inc,201.2,2023-12-24 01:56:42,Thrissur,False
cfa4feb2-4203-442b-8471-26a9b4c776cc,Datta Group,310.8,2024-01-03 10:36:46,Rampur,False
6621efec-2ce4-4def-938d-048f5ce0d277,Dutt PLC,913.7,2023-12-25 06:51:32,Ahmedabad,True
2a02c667-2949-492d-bd0e-9da0f0b69319,"Chowdhury, Ganesan and Lad",768.16,2023-12-11 10:14:17,Guna,False
a891c917-6dcc-44ee-b0f3-cd5395468b0f,"Som, Choudhary and Rastogi",424.94,2023-12-04 18:55:08,Jalna,True
ceefda51-b5df-44b4-83c1-017713c5b98c,Atwal-Ganguly,709.35,2023-12-09 10:36:14,Aurangabad,False
5a72877a-ebd2-447a-9177-c9dee72e73b4,Bhatnagar-Kant,78.52,2023-12-29 02:38:51,Vadodara,False
29ef35ff-3917-4659-831d-463bee02025c,Seth-Basak,706.5,2023-12-19 17:03:27,Belgaum,False
8eece1ea-d4b3-4ff0-9947-e4b5ee5cf2fe,Kalla Group,488.38,2023-12-29 02:23:08,Agra,True
ceb0cc65-6a58-4585-8b8b-060d79e500b2,Comar LLC,156.61,2023-12-19 14:24:41,Giridih,False
c94acd38-fd32-4775-bbb4-e7c935c36fcf,"Ravi, Ben and Dhaliwal",998.47,2023-12-17 05:59:47,Anand,False
25393ec4-207a-4b74-aea2-ead56c2f03bb,"Chander, Mangal and Sandal",934.91,2024-01-01 12:08:33,Morena,True
013e927d-cb01-42cf-ae55-1c8c8d634875,"Soni, Dhaliwal and Hans",370.58,2023-12-09 23:19:41,Siliguri,False
e65e127d-a966-4996-9a25-3dd048efaeb8,Chahal Group,616.53,2023-12-31 19:01:36,Howrah,False
42d3f3db-270a-4408-aa6d-15c197a0df00,"Varughese, Shankar and Seshadri",102.28,2023-12-30 19:05:53,Buxar,True
c8838d36-c0f0-4401-a45f-dd00b845bc97,"Balan, Dhar and Thaker",490.78,2023-12-17 16:01:33,Madhyamgram,False
79f9ada5-5612-4cb9-a3ef-104841c92cb8,Bansal LLC,971.77,2024-01-02 09:21:43,Kakinada,True
117a1e88-d139-4484-ae5c-3cdaef12346b,"Sahota, Walla and Subramaniam",257.6,2023-12-11 17:39:28,Bhilwara,True
ef92edf8-cf00-42c9-895d-1acceb8e5549,Chaudhari-Bandi,980.44,2023-12-09 07:16:00,Ahmednagar,True
41c958f0-7ab5-478c-b4c8-3f902e39da65,Mane-Anand,673.78,2023-12-25 13:13:50,Ongole,True
206727d6-743a-49e3-9d2a-01d09932d60c,"Kar, Mander and Sharaf",356.46,2023-12-04 21:58:43,Karimnagar,False
6825f244-558b-47ee-b75c-92c998ecf87d,"Verma, Uppal and Kaul",478.45,2023-12-20 02:04:14,Mysore,False
6cfd84cf-34fd-4238-8c1a-afae75f8c0e9,"Dugal, Sem and Sastry",186.78,2023-12-30 18:52:58,Saharsa,False
8cf2d74b-74db-4618-a4b9-6747c0bea041,Shetty-Bala,115.52,2023-12-28 12:40:52,Ramagundam,False
cb2aa382-0ea1-444a-9294-046692d932fe,Mangat LLC,77.74,2023-12-06 18:53:47,Rampur,True
4c9da6d0-6caa-4867-9720-961dd6e78e0b,Walla Ltd,390.85,2023-12-10 09:17:27,Kanpur,True
ca19c6d4-27bc-4389-a3b6-1d5639f50ac8,"Gulati, Gara and Sarkar",869.78,2023-12-23 15:50:43,Gulbarga,False
54e169be-45fb-4342-bc54-30cef3adb0bc,"Swaminathan, Manne and Sur",527.55,2023-12-19 18:40:00,Rourkela,False
f30449f5-4d26-471f-bfc5-5096121ee3cc,Sharma-Lall,11.67,2024-01-02 11:06:18,Thanjavur,False
28f00819-2f5e-47d3-86be-2f657877829e,Kaul-Sarma,174.65,2023-12-18 14:10:57,Udaipur,False
32089540-1803-489c-932f-11fb853c556f,"Tak, Rau and Dhar",664.57,2023-12-20 23:26:35,Jamalpur,False
7f02d3a1-5fe5-4c84-807e-1d2d9e703c4e,Khalsa-Kara,219.54,2023-12-05 23:47:01,Bilaspur,False
513ff68b-996c-48ef-aa47-c71b24ebd25e,Sengupta-Ramachandran,696.74,2023-12-12 13:24:32,Chandrapur,True
56780e0e-8513-410e-965a-ec7c5b56d933,Sood and Sons,998.91,2023-12-18 09:19:35,Sikar,True
59396fa0-1d03-4e80-aad3-2915b59166dd,"Tiwari, Rattan and Rajan",220.0,2023-12-17 07:51:29,Sirsa,False
bd7d411d-2887-48ff-a17c-fe49b97dcf0a,Karpe-Barman,865.71,2023-12-25 10:00:25,Kolkata,False
1da7d4ec-2811-48f7-9bdf-271436255fff,Bains-Kari,134.96,2024-01-02 14:29:43,Rewa,False
54b3112b-4851-4b5e-b259-fecd35b7a286,Subramanian LLC,995.2,2024-01-01 22:36:46,Ambarnath,False
b12f4f49-debc-427a-abca-f9e2f672f2bf,Kapur and Sons,578.32,2023-12-20 02:21:11,Dibrugarh,False
e470cd2f-a7e8-4e7b-acbb-cf42e220fd4a,Wagle-Swaminathan,108.03,2023-12-25 17:09:59,Orai,True
506a9477-f220-40a3-9654-df3a6ee08af6,"Kumar, Malhotra and Sant",690.51,2023-12-18 12:04:58,Pune,False
3661c476-51db-4513-80bd-d15b962861be,Karpe-Bajwa,189.67,2024-01-01 20:15:18,Gudivada,True
0cf81afb-89df-404e-aca2-0371fe035482,Mahal LLC,758.88,2023-12-12 19:21:15,Jaipur,True
17c73610-5666-4f5d-9adf-83919d46db11,Loyal and Sons,697.01,2023-12-15 04:00:10,Surendranagar Dudhrej,False
6f24c773-6667-440c-a0cc-59bb36cbc5a5,Lall-Bose,719.03,2023-12-18 05:51:11,Karawal Nagar,False
70f7385b-0655-4a5c-8ea1-a9d759e00f4f,"Chokshi, Iyer and Kari",253.75,2023-12-21 17:12:43,Hindupur,False
9c416959-c434-4d6a-b104-a6ecde83b641,Kota PLC,56.65,2024-01-01 11:22:53,Karnal,False
d70d2d77-0afd-4562-86b9-c16f3af49998,Goda-Dugar,449.24,2023-12-30 06:24:53,Kolhapur,True
a23ce7fd-9013-4542-aac9-af9d3444b814,Sachdev-Chad,786.77,2023-12-25 16:14:11,Gorakhpur,False
88ae3990-3e1b-4d16-a24f-1f417eb322d9,Cherian-Vasa,475.8,2023-12-30 17:59:24,Tirupati,True
b9bc09ff-b8f6-4842-98a3-2afa3269209f,Sarna Ltd,722.56,2023-12-06 00:24:38,Ujjain,False
c240af90-ea8e-426f-894b-26c6168fb585,"Bedi, Walia and Ganesh",921.72,2023-12-15 11:28:51,Kolhapur,True
72959d7b-f033-43a7-808f-51bcd0a8ebf8,Dhar-Karan,162.82,2023-12-08 03:29:56,Ambarnath,True
03d8c5be-b7d5-46ff-aff6-f39051621939,"Sathe, Bhargava and Ghosh",936.16,2023-12-14 00:36:53,Siliguri,False
6a4710c3-8adf-4028-bd4d-9f85b2e47302,Ahuja-Bahl,19.57,2023-12-16 14:16:19,Raurkela Industrial Township,False
d9713a0a-2bc4-4afb-838a-d71301490ca3,Mahal Inc,512.66,2023-12-16 08:55:44,Kolhapur,True
bbfa7c02-1022-43d9-ae98-ce12ca29d9af,Choudhary PLC,976.44,2024-01-01 23:53:41,Berhampur,False
2fc8e5e9-d2b8-4637-8345-04c8cb8614a0,Ganesan Group,693.71,2023-12-12 18:53:50,Raiganj,False
878c96ee-eb75-4a97-9fcf-fe66f53e131c,Mammen-Sharaf,849.54,2023-12-26 13:35:12,Warangal,False
d718aa55-8ba1-41ab-9b79-90a06b8d9e7d,Sarkar-Hayre,95.8,2023-12-25 21:07:54,Kalyan-Dombivli,False
ed482955-93d9-437d-9363-f3cea1fb438c,Dave-Lal,318.84,2024-01-01 13:39:04,Secunderabad,False
e5c71cb7-111b-47e3-ae75-a09e75e28fc6,"Kunda, Walla and Mand",984.32,2023-12-16 17:50:44,Raurkela Industrial Township,False
32f987d5-70e9-49cc-a8f2-caaaf450f309,"Sami, Bora and Mani",619.36,2023-12-06 19:53:03,Gaya,False
98fd4158-d4eb-48bf-b0f7-bf398468c509,Gulati-Kakar,806.59,2024-01-02 09:09:55,Bokaro,True
214596d1-94c7-4473-973b-51fac8ebba0c,Dara PLC,950.54,2023-12-14 01:01:08,Pondicherry,False
fd709c4e-8dfe-4805-acd1-234a6bf2d428,"Golla, Raja and Mangal",495.97,2023-12-25 03:58:03,Bidar,False
6932b904-8bdc-44c2-a67c-f51f7b5a5b3c,"Sridhar, Mannan and Chandra",739.2,2023-12-26 18:32:03,Nashik,False
fb71dd23-b5d1-448d-885f-88dc9c99d416,"Chacko, Sidhu and Master",346.85,2023-12-28 21:18:59,Jhansi,False
31fccc56-6792-46ca-9c7a-8e4d2470fe74,"Krishna, Barman and Hari",202.49,2023-12-24 07:29:47,Haldia,False
9b48857b-c82a-4d35-b959-962b1cdccce5,Aurora Inc,837.67,2023-12-25 08:57:55,Udupi,False
5e8a66b7-bad1-4073-a81b-fb3616d02eec,Raval Inc,226.45,2023-12-12 06:31:41,Thiruvananthapuram,False
736f34d0-2e51-433f-ae58-c5872d75aecd,Aurora-Dalal,588.24,2023-12-28 03:13:51,Kanpur,False
a393d563-ca2e-4a33-bb36-ef33e5d79ff5,Garde Inc,136.01,2023-12-08 13:23:56,Munger,False
2160a39e-660c-447a-a5de-e99758adb395,Bhakta Ltd,933.93,2023-12-23 19:20:21,Ujjain,False
df59d9d0-d33e-41b8-b94c-04d39e466af7,Bera PLC,330.04,2023-12-09 04:49:46,Sri Ganganagar,True
5f34658a-e437-488f-9de7-809f51347553,Tak-Rajagopalan,17.74,2023-12-10 01:38:38,Bhind,False
cd474ed3-daec-41d6-b412-f27a73271ac8,Swaminathan-Guha,384.75,2023-12-23 05:09:33,Danapur,False
c9a6eaa3-ae1f-40a3-a282-40aebdd83246,Chokshi-Sarkar,821.11,2023-12-06 14:27:04,Jamshedpur,False
c494d565-351c-430c-9d50-367400c26cfe,Mahal Group,657.44,2023-12-18 12:52:29,Hyderabad,False
5bcfa5f5-288a-4898-a8cf-002a92e2feb0,Ramesh-Dutt,298.35,2023-12-05 13:27:40,Coimbatore,False
44f83e5a-70f1-4bd1-aba4-339543c4b6ae,"Deshmukh, Roy and Ghosh",639.23,2023-12-22 20:08:41,Bikaner,False
14bf094f-4043-4577-80dd-4c1a71447d7e,Chand Group,797.39,2023-12-09 16:38:03,Ballia,False
90ea3fb9-e2f7-43c9-a1f6-6f680e0c80a5,"Vyas, Talwar and Ganguly",402.69,2023-12-08 20:01:42,Avadi,False
003b228f-c27f-4fc7-9eca-b969b2a9d408,"Lanka, Sabharwal and Shukla",428.78,2023-12-24 05:17:37,Ozhukarai,False
58b4edf6-d9ec-49b9-88d8-2493c2da49f5,"Bawa, Jani and Divan",136.35,2023-12-22 13:03:10,Coimbatore,False
8b317c4b-cfc6-486c-8000-1c5046d7a4a4,"Kant, Bhalla and Agate",426.24,2023-12-24 04:27:08,Jalandhar,False
55cc7579-fc67-400b-bca1-12b2809ff61e,Goda-Sehgal,731.79,2023-12-25 09:12:58,Erode,False
5efd5166-5e1b-47e4-9d88-d9c5570612a2,"Zacharia, Zachariah and Ramaswamy",782.32,2023-12-29 00:52:17,Anantapuram,False
d76a45e6-8ce0-456b-8af6-9edbbe051f1f,Roy and Sons,643.03,2023-12-15 15:01:42,Ambala,False
6a5561f1-127f-471c-80ff-215156ed1924,"Handa, Dhingra and Bassi",717.86,2023-12-28 01:17:58,Sri Ganganagar,False
16b94444-2cb1-4d17-9644-985a5f79653c,"Ganguly, Devi and Mahal",262.77,2023-12-26 03:06:54,Nellore,True
2c81de42-9d61-4eeb-947f-6cfa66673700,Devan-Babu,709.89,2023-12-05 10:36:08,Sambhal,False
71d132b7-8ac7-47cb-ab80-569e743596b7,"Sastry, Roy and Varughese",414.03,2023-12-31 09:00:54,Katni,True
1b7a63a3-f667-4ca7-9ea6-958439256af8,Chandran Inc,535.05,2023-12-10 08:51:54,Tadepalligudem,False
c74b54d9-f94a-420a-9b0c-e63120728b49,Samra and Sons,300.43,2023-12-06 08:02:15,Bihar Sharif,True
e764643e-bc6a-49ef-a266-b1741b8c819f,"Bakshi, Babu and Kuruvilla",166.17,2023-12-09 05:06:32,Vellore,False
c80a8d06-cd46-4a9c-a92d-e1593c9414dd,Viswanathan Ltd,540.51,2023-12-07 23:02:54,Jamalpur,False
d2a7a21f-a74d-4228-8762-d8a286d3412e,Sarna-Sura,427.7,2023-12-05 21:21:34,Ghaziabad,False
3972522c-3c06-43fe-8387-75924d076d46,"Mall, Sathe and Contractor",142.95,2023-12-23 08:21:03,Narasaraopet,False
0f9fae7f-c61e-46b4-903f-392288c883a0,"Varughese, Brahmbhatt and Varty",136.17,2023-12-20 22:18:30,Chennai,False
25e5da52-73b2-40fb-bccb-8c5f9db979bf,Wagle-Garde,996.14,2023-12-19 13:04:07,Jhansi,False
7e7f7e43-36a7-4527-ab09-d43585e63f84,Dara-Bhatia,873.66,2023-12-16 16:08:00,Guwahati,True
64f62ff6-0526-428b-96d3-b75241ca2d48,Ramanathan Ltd,540.87,2023-12-20 07:16:12,Bidhannagar,False
27cddbc8-7ec7-457b-b365-8ef4b5ae001e,Dara LLC,242.85,2023-12-13 09:49:20,Mau,False
79711ea3-d375-4689-b842-99bd90acf733,Sodhi PLC,163.01,2023-12-26 06:48:18,Morbi,False
c7d28bf3-8db8-4b72-8885-0609e3481b61,Konda Group,931.51,2024-01-01 12:19:55,Ludhiana,False
585510e9-5c70-43e5-a182-b00ed8dd942e,Issac Inc,576.2,2023-12-04 14:54:33,Siliguri,True
e1bf3a24-46c6-4c6b-afdf-75eb48a57cda,Khanna-Kurian,207.22,2023-12-28 13:43:30,Mumbai,True
73f1ce2a-24ff-4f0b-9d65-132561aa12e7,"Sankar, Grewal and Mane",957.64,2023-12-23 16:22:00,Durgapur,False
b861292c-2473-4507-b1d6-ed401929cc73,"Brar, Ahluwalia and Sibal",579.06,2023-12-31 12:25:15,Tezpur,True
f7b4fa13-0eab-4f9a-9875-4ab36a9c1888,"Lata, Sinha and Sodhi",852.44,2023-12-09 14:31:48,Tinsukia,False
816adfcb-d44d-4c15-b7d8-23175e1d2e15,Bala Group,543.99,2023-12-18 16:42:54,Buxar,False
74f95d06-90fd-4fd9-934e-f0a585a2d52c,Gade Group,732.63,2023-12-22 02:52:54,Kavali,False
9feb20e1-ade8-4bcb-9abd-1ca380eef9c4,"Kamdar, Soman and Sharma",584.18,2023-12-21 07:20:51,Gandhinagar,False
ecd1eac6-3189-4ada-bdf0-d3598ca42907,"Khatri, Edwin and Gulati",702.74,2023-12-18 03:18:26,Raipur,True
9846823c-46e0-4902-9418-3cf0967bfad4,"Kapadia, Sarma and Karnik",573.51,2023-12-25 07:38:44,Aligarh,True
225a55ea-ffcf-4941-acc3-fcfbfce8250b,Sinha-Lad,227.23,2023-12-08 06:42:15,Bongaigaon,False
74c356ab-8ee4-4b1f-8552-53fc3c364e0a,Vohra-Keer,217.98,2023-12-13 04:46:23,Ambattur,False
7e7f932d-f87c-4575-864b-7b9e7d327a0b,Desai LLC,822.54,2023-12-07 04:07:07,Kulti,True
5c6e3710-a92d-4c74-9f17-c81c4f53054a,Gill-Swaminathan,720.44,2023-12-29 10:49:16,Tirupati,False
1a2ff4db-09fb-490a-b44c-b5ae207fdfdb,Gole-Chaudhuri,915.4,2023-12-28 14:41:54,Machilipatnam,False
bf8cc2b1-f607-4151-af63-ecebe2b45d2c,Chanda PLC,290.01,2023-12-10 12:50:02,Hajipur,True
f2f8631b-d35a-4c56-bbee-c90c9969239b,Tank and Sons,67.35,2023-12-30 09:30:18,Secunderabad,False
c6b7b28f-707a-423f-ae2d-9a6fc4245495,Sharma Inc,39.5,2023-12-10 22:25:43,Bhilwara,False
d64c5a10-e5fd-4ffd-9f07-d6a216459cf1,Khanna Inc,832.42,2023-12-25 08:05:20,Bellary,False
d48eb9be-0fb6-4610-9213-03fced994ec0,Korpal LLC,967.6,2023-12-18 00:22:37,Raipur,True
f9ec0087-fba3-4479-9b74-0e373508e18f,Sandhu-Mangal,49.46,2023-12-11 10:14:16,Hindupur,True
efa8d081-e0b1-479a-89ac-7341442317b9,Som-Walia,305.57,2023-12-08 06:25:52,Rohtak,True
c8c2f8df-ccf3-400f-83b1-96f23fe02b38,Gola Ltd,144.34,2023-12-27 08:58:08,Ahmednagar,False
1dd51f2c-044c-41e9-9421-1f50bd1a7052,"Kari, Raj and Gola",320.54,2023-12-11 23:56:39,Bhind,False
c579a307-8972-43a6-ad22-ea74cf4c28d7,Kibe-Rau,940.96,2023-12-12 22:12:42,Ahmednagar,False
8f99f39f-d22d-4160-b0e6-dba675f66f20,Taneja-Chhabra,928.4,2023-12-12 05:07:25,Bikaner,True
3cdcf198-a289-4093-988c-3718b175c67f,"Sengupta, Kalita and Dash",704.17,2023-12-31 22:15:17,Panchkula,False
7d32fe85-db91-46a8-9efd-56bca0d6dbae,Sankar and Sons,962.91,2023-12-17 07:59:57,Satara,False
9b551438-a0a7-4b3a-87cf-deeabc25b3bb,Shan LLC,557.83,2023-12-12 13:00:48,Bulandshahr,False
cab27296-e0ab-4007-acca-06899afe2514,Jain Ltd,654.99,2023-12-31 10:49:02,Amroha,True
5e8fd182-d9de-40ef-9d1f-98b9f5e04a3f,Ramakrishnan Group,973.42,2023-12-17 09:11:20,Ranchi,True
db3c9c1c-b1be-43a3-b681-c3c5125c2ad3,Dara Group,456.0,2024-01-01 22:22:02,Satna,False
f948616d-7456-4b86-9820-c29188e008f2,"Shan, Banik and Tella",626.03,2023-12-17 08:28:32,Karnal,False
52e3b78e-59ed-47ca-9a68-daf32e21ef9d,"Dua, Tank and Agate",658.88,2023-12-24 10:16:18,Karimnagar,False
564d7952-2347-4b77-8b9e-57a111d99c87,"Ram, Bedi and Yogi",106.22,2023-12-14 00:15:00,Alwar,True
02be6ddd-abc5-461e-9394-6d1631604b85,Tata-Brahmbhatt,575.33,2023-12-22 12:43:57,Arrah,False
